Vaccine,Country Name,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
IDPT,Iraq,80,78,77,75,74,65,59,57,69,78,74,81,73,74,72,68,73,85,84,84
IDPT,Ireland,86,84,83,86,89,90,91,92,93,94,94,95,95,96,96,95,95,95,94,94
IDPT,Isle of Man,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,Israel,93,92,90,93,95,93,95,95,94,96,95,94,94,96,95,95,94,98,98,98
IDPT,Italy,87,93,93,96,94,95,96,97,96,96,96,96,97,96,95,93,94,95,95,95
IDPT,Jamaica,93,99,99,96,98,99,95,92,91,90,94,92,96,93,92,91,99,93,97,96
IDPT,Japan,85,95,96,97,99,98,98,98,98,97,97,97,97,96,96,96,99,99,98,98
IDPT,Jordan,91,99,95,97,95,95,98,98,97,98,98,98,98,98,98,99,98,99,96,89
IDPT,Kazakhstan,97,95,95,99,82,98,99,93,99,98,99,99,99,98,95,98,82,99,98,97
IDPT,Kenya,82,80,84,73,73,76,80,81,88,88,90,96,94,87,92,89,89,82,92,92
IDPT,Kiribati,90,85,77,70,62,79,86,94,82,86,91,99,94,95,75,78,81,90,95,97
IDPT,"Korea, Dem. People's Rep.",56,62,64,68,72,79,89,92,92,93,93,94,96,93,93,96,96,97,97,97
IDPT,"Korea, Rep.",97,97,97,97,88,96,98,91,94,94,94,99,99,99,99,98,98,97,98,98
IDPT,Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,Kuwait,98,99,99,99,98,99,99,99,99,99,98,99,98,99,95,99,99,99,91,91
IDPT,Kyrgyz Republic,99,99,98,98,99,98,92,94,95,95,96,96,96,97,96,97,96,92,94,95
IDPT,Lao PDR,51,52,53,49,45,49,57,50,61,67,74,78,79,87,88,81,66,69,68,68
IDPT,Late-demographic dividend,88.54721523,89.11110332,88.51297273,89.92016303,90.39034241,90.88625378,94.38226083,94.27482422,96.80244025,98.07668849,97.77948352,97.84908743,97.71302507,96.01199705,97.35757367,97.88357657,96.87344118,96.9420785,95.6888554,95.04158398
IDPT,Latin America & Caribbean,90.65471055,90.04098964,91.3354546,92.57222248,93.22767217,93.58934732,93.43732386,92.81856867,92.11891683,93.71191726,93.26997092,92.84953068,93.17997471,89.58061928,88.622357,89.95406592,89.40549543,85.77637578,86.07726427,80.60463083
IDPT,Latin America & Caribbean (excluding high income),91.38461896,90.95035078,92.63125153,93.88081169,93.6382238,94.01579328,94.73300359,94.55719696,94.54802958,94.2865489,94.22273326,93.71519583,94.00922807,89.9826244,89.06558025,89.93127777,89.53194514,86.61715172,87.12129695,80.93261573
IDPT,Latin America & the Caribbean (IDA & IBRD countries),90.58997565,89.92390968,91.23371533,92.83809398,93.29274209,93.64547557,93.49040922,92.8151347,92.08748706,93.68434632,93.23720981,92.79851228,93.10938122,89.46094789,88.48836068,89.83728955,89.27988376,85.61369387,85.92416899,80.39486856
IDPT,Latvia,96,97,97,98,99,99,96,94,94,94,92,92,91,94,92,94,98,98,96,99
IDPT,Least developed countries: UN classification,57.44729456,58.72753823,60.46542524,64.25175155,69.22990564,70.16204967,71.93273998,73.7425954,74.13641101,76.2509655,75.82001248,77.89951614,77.37399807,76.02804931,77.46398405,77.85207441,77.5368105,77.98372953,77.62554833,78.06509899
IDPT,Lebanon,83,80,77,74,75,77,78,80,81,81,82,82,83,83,83,83,83,83,83,83
IDPT,Lesotho,83,78,84,90,90,89,89,88,88,91,93,96,95,93,88,83,87,87,87,87
IDPT,Liberia,46,42,39,35,31,60,60,65,75,81,70,77,80,80,63,80,84,84,84,74
IDPT,Libya,94,94,93,95,97,98,98,98,98,98,98,98,98,96,94,97,97,96,73,73
IDPT,Liechtenstein,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,Lithuania,94,95,95,94,94,94,94,95,96,98,95,92,93,93,93,93,94,94,92,92
IDPT,Low & middle income,70.67007246,71.31897556,70.85469311,72.50102809,74.60939576,75.47528996,76.81978306,77.01527496,79.88346793,81.98634985,82.400521,83.73894133,83.62987992,83.09918345,83.52115138,83.66036379,84.86115556,84.89271399,84.7683907,84.83717341
IDPT,Low income,48.41912953,49.41585369,51.69081768,55.67283504,59.94939295,64.34223342,65.97113784,69.13870216,69.01736489,71.44082862,71.39205031,73.96917445,72.6792845,70.87459682,71.7079914,72.1026484,72.17376579,73.21513697,72.75879699,73.84519716
IDPT,Lower middle income,65.89866995,66.40819054,65.70867537,68.16210264,70.41274927,70.80669555,71.3537251,70.82988446,74.8247674,77.40612192,78.31690832,80.09970054,80.3806615,80.28408774,81.0136823,81.10037048,83.55539813,83.53221577,83.56112327,84.23460718
IDPT,Luxembourg,99,99,99,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
IDPT,"Macao SAR, China",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,Madagascar,57,60,62,66,78,85,85,84,77,77,70,73,70,74,73,69,77,74,75,79
IDPT,Malawi,75,90,64,84,89,93,99,87,91,93,93,97,96,89,91,88,84,88,92,95
IDPT,Malaysia,98,96,94,96,95,96,95,97,97,97,96,96,97,97,97,99,95,99,99,98
IDPT,Maldives,98,98,98,98,96,98,98,98,98,98,96,96,99,99,99,99,99,99,99,99
IDPT,Mali,43,49,61,63,69,77,78,74,74,73,73,66,65,64,66,71,76,77,77,77
IDPT,Malta,94,95,95,94,89,92,85,74,72,73,76,96,99,99,99,97,97,98,97,98
IDPT,Marshall Islands,39,48,80,68,64,77,74,93,95,96,94,87,80,79,78,85,71,80,81,79
IDPT,Mauritania,51,75,89,76,70,71,68,75,74,64,64,75,80,80,81,73,74,81,81,81
IDPT,Mauritius,88,92,88,99,98,97,97,97,99,99,99,98,98,98,97,97,96,94,97,96
IDPT,Mexico,97,97,97,98,98,98,98,98,96,95,95,97,99,83,87,87,93,85,88,82
IDPT,"Micronesia, Fed. Sts.",85,75,84,92,78,94,67,79,85,91,85,84,81,81,77,72,69,73,75,78
IDPT,Middle East & North Africa,91.18254164,91.23207258,89.75314318,89.21802806,90.16653408,89.60845587,89.93321176,89.86127528,91.03093673,92.18661827,91.83568526,91.29789912,88.01084046,89.66154173,89.10839971,88.15318696,89.32222301,90.42305201,89.76125697,90.51736298
IDPT,Middle East & North Africa (excluding high income),90.70964513,90.60839113,89.1272895,88.48015163,89.4291057,88.82386638,89.18735427,89.10633986,90.27973725,91.53503772,91.14923567,90.54305718,86.86640765,88.65874012,88.10706197,86.99539049,88.33901413,89.51086818,88.92580079,89.77107861
IDPT,Middle East & North Africa (IDA & IBRD countries),90.66838349,90.49586911,88.98676598,88.31313075,89.31563799,88.70113618,89.07315271,88.93838434,90.18243856,91.44208174,91.01634573,90.39979222,86.69915073,88.49052631,87.93203818,86.80404383,88.17061457,89.36133433,88.76703167,89.62504138
IDPT,Middle income,73.89649423,74.51813782,73.7630334,75.1203644,76.94742237,77.28976914,78.62443116,78.34354839,81.74240223,83.81402219,84.33158607,85.50506713,85.63019671,85.35664554,85.72916595,85.85087512,87.30198797,87.17392217,87.15611686,87.06419121
IDPT,Moldova,95,97,97,98,98,98,97,92,90,85,90,93,92,90,90,87,89,88,93,91
IDPT,Monaco,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
IDPT,Mongolia,94,95,98,98,99,99,99,95,96,95,96,99,99,98,99,99,99,99,99,98
IDPT,Montenegro,..,..,..,..,..,..,90,92,95,92,94,95,94,94,91,89,89,87,86,86
IDPT,Morocco,95,96,94,91,97,98,97,95,99,99,99,99,99,99,99,99,99,99,99,99
IDPT,Mozambique,70,73,76,85,83,80,78,75,75,74,74,78,81,85,88,88,88,88,88,88
IDPT,Myanmar,82,73,79,78,82,73,82,86,85,90,90,84,84,75,88,89,90,89,91,90
IDPT,Namibia,79,78,77,79,81,86,86,86,83,83,83,82,84,89,88,92,85,88,89,87
IDPT,Nauru,44,95,80,80,80,80,72,99,99,99,99,99,79,87,95,91,97,87,90,96
IDPT,Nepal,74,72,72,78,80,75,89,82,82,89,82,92,90,92,92,91,87,90,91,93
IDPT,Netherlands,97,97,97,98,98,96,96,97,97,97,97,97,97,97,96,95,95,94,93,94
IDPT,New Caledonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,New Zealand,90,90,90,90,89,89,89,88,89,92,93,95,93,92,93,92,92,94,93,92
IDPT,Nicaragua,83,87,85,86,79,86,88,93,97,98,98,98,98,98,98,98,98,98,98,98
IDPT,Niger,34,36,39,41,43,45,51,57,67,71,70,75,71,73,81,84,80,85,79,81
IDPT,Nigeria,29,27,25,29,33,36,40,42,53,63,54,48,42,43,43,42,53,55,56,57
IDPT,North America,93.59034486,93.6006215,93.53171651,95.61685275,95.62067251,95.77239504,95.92508466,95.84344791,95.6790484,94.67106264,94.49604528,95.22295796,93.740197,93.73726662,94.64614821,94.64268142,94.64275072,94.63570116,93.72485709,93.72384033
IDPT,North Macedonia,95,91,96,96,94,97,93,95,95,96,95,96,95,98,95,91,95,91,92,92
IDPT,Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,Norway,90,91,93,92,92,91,94,93,94,94,93,94,95,94,93,95,96,96,96,97
IDPT,Not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,OECD members,91.78370682,93.34159289,92.72324134,93.59393314,94.61500877,95.35296112,95.75128265,96.01366171,95.72249668,95.19828677,95.16562438,95.7034249,95.86242559,93.546323,94.07727751,94.04964774,95.06320071,93.73841459,94.01709751,93.24324503
IDPT,Oman,99,99,99,99,99,99,98,99,99,98,99,99,98,98,99,99,99,99,99,99
IDPT,Other small states,75.92353654,76.82197048,77.44485679,78.94039413,79.26831754,80.91385267,81.90861278,85.86306037,87.10583102,87.11458008,86.24672009,87.17947724,89.11438833,89.36066434,87.24065442,87.70727978,86.88514966,87.06576911,87.17453864,85.84326587
IDPT,Pacific island small states,87.59980691,85.53234971,84.91942502,87.13835192,85.48366776,86.4908381,88.21525515,87.78535282,84.40837129,87.75132217,88.37907611,91.69548164,91.80439038,89.74085864,86.3877648,88.93575288,91.04470076,87.87456152,84.99909384,91.2603246
IDPT,Pakistan,59,61,63,66,68,63,59,54,53,52,52,63,64,65,69,72,75,75,75,75
IDPT,Palau,96,98,99,99,98,98,98,94,92,49,69,84,89,99,95,90,98,97,95,97
IDPT,Panama,98,99,99,98,95,92,88,85,86,85,94,87,85,80,80,73,86,81,88,88
IDPT,Papua New Guinea,59,55,61,68,62,72,70,66,56,64,55,58,57,60,52,49,46,36,35,35
IDPT,Paraguay,86,89,87,86,92,96,98,95,89,86,91,92,91,91,93,92,92,91,88,86
IDPT,Peru,98,90,95,94,86,77,94,93,93,93,93,91,95,88,88,90,89,83,84,88
IDPT,Philippines,78,79,79,84,88,89,88,87,91,87,79,87,88,89,67,60,86,72,65,65
IDPT,Poland,98,98,99,99,99,99,99,99,99,99,99,99,99,99,98,98,98,96,95,95
IDPT,Portugal,96,97,98,99,95,93,97,97,97,96,98,97,98,98,98,98,98,98,99,99
IDPT,Post-demographic dividend,92.67588425,94.38983715,94.52408533,95.13187771,95.45142285,95.61449023,96.12114798,95.83176519,95.60576792,94.29626929,93.62144456,93.96471439,94.70663567,94.37342688,92.32534592,92.16759366,92.22739502,93.43425422,93.80021435,94.1934267
IDPT,Pre-demographic dividend,50.50829702,51.43798796,52.88654318,56.10123034,59.70547,62.30178335,63.9279039,65.88086881,68.7992797,72.61653317,70.46045871,70.96049794,70.04376926,68.8056807,69.44740592,68.98389774,71.22638221,71.84249896,72.23235568,72.63421183
IDPT,Puerto Rico,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,Qatar,80,93,96,92,96,97,96,94,97,99,97,93,92,97,89,99,98,97,98,98
IDPT,Romania,99,99,98,97,97,97,97,96,96,95,94,89,91,92,94,89,89,82,86,88
IDPT,Russian Federation,96,96,97,96,97,98,98,98,98,98,97,97,97,97,97,97,97,97,97,97
IDPT,Rwanda,90,77,88,96,89,95,99,97,97,97,97,97,98,98,98,98,98,98,97,98
IDPT,Samoa,98,90,92,90,63,59,50,65,39,64,78,82,82,85,81,84,80,74,34,58
IDPT,San Marino,98,97,96,96,95,96,92,91,91,90,90,92,89,86,84,85,86,88,90,88
IDPT,Sao Tome and Principe,82,92,92,94,96,97,97,97,99,98,98,96,96,97,95,96,96,95,95,95
IDPT,Saudi Arabia,95,97,95,95,96,96,96,96,98,98,98,98,98,98,98,98,98,98,96,96
IDPT,Senegal,52,52,60,73,87,84,89,94,88,86,89,92,91,92,89,89,93,93,82,93
IDPT,Serbia,95,93,95,89,88,98,92,94,95,95,91,94,91,95,93,95,92,95,96,97
IDPT,Seychelles,98,96,99,99,99,99,99,99,99,99,99,99,98,98,99,97,96,97,99,99
IDPT,Sierra Leone,44,38,53,73,65,65,64,64,77,84,86,89,91,92,83,86,84,90,93,95
IDPT,Singapore,98,96,94,96,95,96,95,97,97,97,96,96,97,97,96,96,97,96,96,96
IDPT,Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,Slovak Republic,99,99,99,99,99,99,99,99,99,99,99,99,99,98,97,96,96,96,96,97
IDPT,Slovenia,91,92,93,95,94,95,97,97,97,96,96,96,96,95,95,95,94,94,93,95
IDPT,Small states,79.47626015,80.49804229,80.822722,81.82361896,82.28076751,83.69247261,84.08572192,86.912979,87.52812893,87.90883176,87.52007547,88.13824922,89.96548082,89.83786277,87.80985305,88.344012,88.40773463,87.5260974,88.07085286,87.24027254
IDPT,Solomon Islands,86,84,78,84,90,89,99,88,85,86,83,91,92,83,77,87,94,83,85,94
IDPT,Somalia,33,33,40,40,30,35,26,40,31,42,45,41,42,42,42,42,42,42,42,42
IDPT,South Africa,73,71,70,69,74,81,84,85,82,81,77,75,71,81,85,85,76,76,74,77
IDPT,South Asia,60.23540342,61.62804878,61.75306202,64.18361751,67.21057182,67.60107436,67.38350691,65.96543136,70.31810666,73.1672105,76.42344198,80.41290234,80.25771568,81.14415014,83.10280609,85.06930344,86.13536499,86.85105252,87.52140365,88.21420101
IDPT,South Asia (IDA & IBRD),60.23540342,61.62804878,61.75306202,64.18361751,67.21057182,67.60107436,67.38350691,65.96543136,70.31810666,73.1672105,76.42344198,80.41290234,80.25771568,81.14415014,83.10280609,85.06930344,86.13536499,86.85105252,87.52140365,88.21420101
IDPT,South Sudan,..,..,..,..,..,..,..,..,..,..,..,61,63,53,50,46,45,47,49,49
IDPT,Spain,95,96,98,98,97,96,98,96,97,96,97,97,97,96,97,97,97,95,96,96
IDPT,Sri Lanka,99,98,98,99,97,99,98,98,98,97,99,99,99,99,99,99,99,99,99,99
IDPT,St. Kitts and Nevis,98,99,96,98,95,99,99,99,98,97,95,97,97,96,97,93,97,97,97,96
IDPT,St. Lucia,70,99,74,90,91,95,85,99,96,95,97,99,98,99,99,99,95,80,95,92
IDPT,St. Martin (French part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,St. Vincent and the Grenadines,98,99,99,99,99,99,99,99,99,99,99,96,96,97,98,99,99,99,97,97
IDPT,Sub-Saharan Africa,51.35458281,51.53849163,53.06069806,56.01287281,59.22702198,62.38287177,64.39733225,66.74135964,69.17661841,72.64298004,71.11899841,71.58210837,70.67229047,69.68264966,70.80884863,70.40656557,72.18557404,72.75313508,72.89475444,73.4505824
IDPT,Sub-Saharan Africa (excluding high income),51.35174103,51.53593109,53.057906,56.01022582,59.22455841,62.38062569,64.39521922,66.73948644,69.17495761,72.64156871,71.11755109,71.58067823,70.67093804,69.68125996,70.80747672,70.40528625,72.18446144,72.75199883,72.89355245,73.44943023
IDPT,Sub-Saharan Africa (IDA & IBRD countries),51.35458281,51.53849163,53.06069806,56.01287281,59.22702198,62.38287177,64.39733225,66.74135964,69.17661841,72.64298004,71.11899841,71.58210837,70.67229047,69.68264966,70.80884863,70.40656557,72.18557404,72.75313508,72.89475444,73.4505824
IDPT,Sudan,62,66,60,69,74,78,78,84,86,81,90,93,92,93,94,93,93,95,93,93
IDPT,Suriname,71,68,73,75,85,83,84,84,85,87,94,80,76,76,71,73,77,67,81,77
IDPT,Sweden,99,99,99,99,99,98,98,98,98,98,98,98,98,98,97,98,98,97,97,98
IDPT,Switzerland,93,93,93,93,93,94,94,94,95,95,95,96,96,96,96,96,96,96,96,96
IDPT,Syrian Arab Republic,84,82,84,83,81,80,80,80,79,80,80,72,45,41,43,41,42,48,47,54
IDPT,Tajikistan,83,85,85,85,86,84,83,86,86,93,93,96,94,96,97,96,96,96,96,97
IDPT,Tanzania,79,87,89,95,95,90,90,83,86,85,91,90,92,91,97,96,92,90,89,89
IDPT,Thailand,97,96,96,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,97,97
IDPT,Timor-Leste,..,..,54,55,57,55,63,70,79,72,72,67,83,82,77,76,79,83,83,83
IDPT,Togo,64,50,59,72,71,82,84,82,81,78,83,85,84,84,84,82,82,83,81,84
IDPT,Tonga,95,94,90,98,99,99,99,99,99,99,99,99,95,99,98,96,96,99,99,99
IDPT,Trinidad and Tobago,90,91,96,91,94,95,92,88,90,90,90,90,92,92,92,96,97,89,99,93
IDPT,Tunisia,97,98,96,95,97,98,99,98,99,99,98,98,95,95,94,93,93,92,90,92
IDPT,Turkey,85,88,78,68,85,90,90,96,96,96,97,97,97,98,96,97,98,96,98,99
IDPT,Turkmenistan,97,95,98,83,97,99,98,98,96,96,96,97,97,98,98,99,98,99,99,99
IDPT,Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,Tuvalu,82,96,98,93,98,93,97,97,99,88,89,96,97,90,89,96,94,96,89,92
IDPT,Uganda,52,55,57,59,62,64,64,73,71,79,80,82,83,84,85,89,93,94,93,93
IDPT,Ukraine,99,99,99,97,99,96,98,98,90,71,52,50,76,76,23,23,19,50,69,80
IDPT,United Arab Emirates,94,94,94,94,94,94,92,92,92,93,94,95,96,98,99,99,99,97,99,99
IDPT,United Kingdom,91,91,91,91,92,91,92,92,92,93,94,95,95,95,95,95,94,94,94,93
IDPT,United States,94,94,94,96,96,96,96,96,96,95,95,96,94,94,95,95,95,95,94,94
IDPT,Upper middle income,87.87522822,88.18074816,88.29540341,87.98493044,89.31345378,89.77270649,92.86845068,93.00271435,95.24099034,96.28886896,96.00065878,95.95930747,95.71895996,95.06056086,94.73006922,94.93167355,94.45892175,94.23055028,94.20549681,92.69104694
IDPT,Uruguay,90,94,95,91,94,96,95,94,94,95,95,95,95,94,95,95,95,93,91,94
IDPT,Uzbekistan,99,99,99,98,99,99,96,96,98,98,99,99,99,99,99,99,99,99,98,96
IDPT,Vanuatu,71,70,70,69,69,68,68,70,73,75,77,79,82,84,86,80,81,85,85,90
IDPT,"Venezuela, RB",77,70,65,68,86,87,71,62,50,84,78,78,81,82,78,87,84,66,60,64
IDPT,Vietnam,96,96,75,99,96,95,94,92,93,96,93,95,97,59,95,97,96,94,75,89
IDPT,Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,West Bank and Gaza,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDPT,World,72.90195562,73.53450648,73.17165859,74.78742763,76.74229462,77.54618753,78.73999833,78.84272328,81.37165113,83.35823264,83.7036354,84.95464312,84.79101803,84.2799046,84.64894096,84.78469833,85.84173968,85.7954246,85.61666916,85.69095664
IDPT,"Yemen, Rep.",74,73,65,61,72,79,78,79,78,76,76,69,67,73,73,69,71,68,65,73
IDPT,Zambia,85,85,84,83,83,82,81,80,87,94,83,81,78,79,86,90,91,94,90,88
IDPT,Zimbabwe,78,75,71,68,65,68,70,73,75,73,89,93,95,95,91,87,90,89,89,90
IBCG,Afghanistan,30,43,46,44,51,57,60,60,66,64,68,71,78,72,74,76,78,78,78,78
IBCG,Africa Eastern and Southern,72.24020351,72.94976224,73.24054862,75.02754532,76.35262686,77.79839007,79.05698027,82.00982838,82.77748582,83.9866944,85.94566986,84.70669349,85.7553536,83.93653897,83.91993766,80.75510487,81.34423409,81.0855071,80.02945077,80.68511691
IBCG,Africa Western and Central,61.91881645,60.66685296,59.23763492,60.76267948,63.71388496,67.61317119,70.07127779,71.11120413,76.70425593,82.31055005,75.28749746,70.64799311,70.77089322,66.88834673,69.53466375,71.14608173,76.69891768,78.41189328,77.24912038,77.126464
IBCG,Albania,93,93,94,95,97,98,97,98,99,97,99,97,96,99,99,99,99,99,99,99
IBCG,Algeria,97,97,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99
IBCG,American Samoa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Andorra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Angola,53,70,76,54,63,51,54,75,73,70,79,74,73,71,72,64,40,69,72,69
IBCG,Antigua and Barbuda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Arab World,87.6054125,88.59280556,86.45897744,87.12083842,85.89434464,87.35659179,87.64368568,88.51616642,88.73069551,88.02839687,90.27684543,89.79841522,89.85354932,91.57345844,91.23303435,87.29816167,90.37622463,87.90505532,88.38968809,86.99579907
IBCG,Argentina,95,92,95,99,99,99,99,99,99,99,99,99,99,99,99,96,92,95,93,93
IBCG,Armenia,97,96,97,92,96,94,91,94,98,99,95,96,96,99,99,99,99,99,99,99
IBCG,Aruba,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Australia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Austria,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Azerbaijan,81,83,82,83,82,82,86,88,92,95,98,99,98,98,98,98,98,97,97,96
IBCG,"Bahamas, The",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Bahrain,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Bangladesh,94,95,95,93,96,97,97,98,99,99,98,99,98,99,99,99,99,99,99,99
IBCG,Barbados,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Belarus,99,99,99,99,99,99,99,98,98,98,99,99,98,99,98,97,98,98,98,97
IBCG,Belgium,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Belize,96,98,96,99,99,96,97,99,98,99,98,98,98,99,98,98,94,90,99,95
IBCG,Benin,92,91,90,90,89,88,93,97,96,93,90,88,96,95,91,86,88,89,89,89
IBCG,Bermuda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Bhutan,97,81,83,93,92,92,92,94,99,94,96,95,95,97,99,99,99,99,99,92
IBCG,Bolivia,92,90,93,96,86,88,87,87,90,93,98,99,99,94,94,99,96,93,90,80
IBCG,Bosnia and Herzegovina,93,95,91,94,95,95,97,98,96,97,96,94,96,97,98,95,97,97,95,95
IBCG,Botswana,99,99,99,99,99,99,99,99,99,99,98,98,98,98,98,98,98,98,98,98
IBCG,Brazil,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90,91,92,79
IBCG,British Virgin Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Brunei Darussalam,99,99,95,95,99,94,99,96,99,99,95,96,99,99,99,99,99,99,99,99
IBCG,Bulgaria,98,98,98,98,98,98,98,98,98,98,98,98,97,97,97,96,96,96,96,96
IBCG,Burkina Faso,81,80,90,83,99,99,99,99,99,99,99,99,96,96,98,98,98,98,98,98
IBCG,Burundi,85,87,88,90,91,89,98,97,99,98,93,90,98,95,92,93,93,92,91,93
IBCG,Cabo Verde,96,96,97,98,99,99,99,99,99,99,99,99,99,94,99,94,96,98,96,98
IBCG,Cambodia,81,64,63,76,95,87,87,90,98,96,95,98,99,96,98,99,99,99,93,98
IBCG,Cameroon,78,79,79,82,83,90,96,89,91,81,83,80,81,82,87,83,84,87,84,80
IBCG,Canada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Caribbean small states,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Cayman Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Central African Republic,66,70,71,72,73,74,74,74,74,74,74,74,74,37,74,74,74,74,74,74
IBCG,Central Europe and the Baltics,97.41633969,97.02103813,97.23757981,96.53290415,96.99206528,96.77839201,96.98286059,96.57404023,96.5501342,96.75471261,96.14000477,96.50217882,96.01039745,89.75167835,89.0623516,89.69795032,86.21560807,88.63944324,88.36953384,88.46625205
IBCG,Chad,49,52,46,40,41,41,56,44,30,46,58,52,62,60,58,70,59,59,50,75
IBCG,Channel Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Chile,93,98,96,95,95,95,98,98,99,95,95,91,92,98,98,93,97,96,96,98
IBCG,China,84,85,85,85,86,86,92,94,97,99,99,99,99,99,99,99,99,99,99,99
IBCG,Colombia,91,87,87,97,92,94,96,93,93,90,84,83,89,85,89,90,88,91,89,89
IBCG,Comoros,90,90,90,79,79,80,84,77,81,80,76,78,79,85,90,94,94,94,94,94
IBCG,"Congo, Dem. Rep.",57,43,50,61,68,72,72,80,78,85,85,66,83,82,77,72,73,73,73,73
IBCG,"Congo, Rep.",50,53,51,60,85,73,84,86,93,90,95,95,92,92,95,85,80,76,81,80
IBCG,Costa Rica,92,87,91,87,90,88,87,91,90,81,77,78,78,79,80,83,89,90,92,88
IBCG,Cote d'Ivoire,80,80,79,78,71,85,77,94,91,95,79,76,93,85,85,80,95,93,95,93
IBCG,Croatia,98,97,99,98,98,98,99,99,99,99,99,99,99,99,98,98,99,98,98,98
IBCG,Cuba,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
IBCG,Curacao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Cyprus,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Czech Republic,98,98,97,98,99,99,99,99,99,98,..,..,..,..,..,..,..,..,..,..
IBCG,Denmark,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBCG,Djibouti,34,38,52,63,71,80,88,90,90,90,90,89,87,86,99,92,90,92,93,95
IBCG,Dominica,99,99,99,99,99,98,99,90,98,99,99,98,98,97,98,98,98,97,95,98
IBCG,Dominican Republic,90,98,97,95,97,96,95,92,92,96,98,99,99,99,99,99,99,99,99,99
IBCG,Early-demographic dividend,81.35541344,81.17362745,81.42828528,82.35755339,83.98439918,86.81593557,87.31465065,87.49221567,87.28095901,88.05427407,89.20365788,91.46470883,90.31354653,90.38657021,89.78039957,88.53222881,90.03276632,90.1263924,89.95146697,88.91398287
IBCG,East Asia & Pacific,85.30772016,85.14276517,85.54163333,85.73037287,87.53793367,87.2944357,91.39625154,91.80273823,93.13900742,94.33110441,95.38427333,97.63010132,95.82959061,95.71183524,95.28253759,95.00948702,95.95728621,95.87092734,95.13510929,94.97155264
